SITE,DATADESC,AGE,logage,CLASS,CLASS_DESC,SEASONCODE,SEASON,TIME,TRIAL,TRIALDESC,SITE.DEPTH,DEPTHCODE,SITE.SEASON.DEPTH,DEPTH,DEPTHnum,NH4mgL,mgNNH4kgsoil,kgNNH4ha,NO3mgL,mgNNO3kgsoil,kgNNO3ha,EmgNNH4NO3kgsoil,EkgNNH4NO3ha,NO3toNH4mol,SOILTEMP,AIRTEMP,MOIST,BulkDen,PCT_Cx,d13Cx,Cumolx,PCT_Nx,d15Nx,Numolx,CtoNumolx,gCkgsoil,C_Mghax,gNkgsoil,N_Mghax,N_kgha,mgNNH4kgOrgC,mgNNO3kgOrgC,EmgNNH4NO3kgOrgC,estmgCkg
S15,NMIN_WETALL_t2mt0_FC_D2,100,4.605170186,C4,Mature,WETALL,WET15,t2mt0,FC,wet,S15_D2,D2,S15_WET15_D2,D5-15_cm,10,0.352,1.32252825,2.072538014,-0.04065,-0.0449,-0.070351576,1.27762825,2.002186438,NA,22,28,1.70735274,1.567103232,0.372976434,-24.89767471,19.05132542,0.029863246,4.532653232,1.307476901,14.57106081,3.72976434,5.844925752,0.29863246,0.467987893,467.9878932,354.5876172,-12.03829409,342.5493231,4991.307017
S15,NMIN_WETALL_t2mt0_FC_DSUM,100,4.605170186,C4,Mature,WETALL,WET15,t2mt0,FC,wet,S15_DSUM,DSUM,S15_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0771936,NA,0.814718591,814.7185911,NA,NA,NA,NA
S15,NMIN_WETALL_t2mt0_FM_D1,100,4.605170186,C4,Mature,WETALL,WET15,t2mt0,FM,dry,S15_D1,D1,S15_WET15_D1,D0-5_cm,5,0.691666667,2.598718084,2.027494141,0.119233334,0.1303435,0.101684134,2.729050084,2.129178276,-0.040226293,22,28,0.298062593,1.560380527,0.54246612,-25.19522049,22.88754973,0.044441813,3.620133206,1.607206423,14.24057881,5.4246612,4.232267851,0.44441813,0.346730698,346.7306979,479.0562928,24.0279522,503.084245,7164.210839
S15,NMIN_WETALL_t2mt0_FM_D2,100,4.605170186,C4,Mature,WETALL,WET15,t2mt0,FM,dry,S15_D2,D2,S15_WET15_D2,D5-15_cm,10,0.6535,2.455318,3.847737478,0.02335,0.0250785,0.03927922,2.4803765,3.887016697,NA,22,28,1.70735274,1.567103232,0.372976434,-24.89767471,19.05132542,0.029863246,4.532653232,1.307476901,14.57106081,3.72976434,5.844925752,0.29863246,0.467987893,467.9878932,658.3037898,6.723883257,665.027673,9690.158664
S15,NMIN_WETALL_t2mt0_FM_DSUM,100,4.605170186,C4,Mature,WETALL,WET15,t2mt0,FM,dry,S15_DSUM,DSUM,S15_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0771936,NA,0.814718591,814.7185911,NA,NA,NA,NA
S04,NMIN_DRYALL_t0_X_D1,100,4.605170186,C5,Mature,DRYALL,DRY15,t0,X,initial,S04_D1,D1,S04_DRY15_D1,D0-5_cm,5,0.76905,2.886996,2.066849876,0.0295965,0.032325,0.023142724,2.91932225,2.0899926,0.011248407,29,28,0.60356304,1.431834262,1.052875238,-23.40507442,79.86936073,0.073871093,3.780394675,4.803204028,16.62835063,10.52875238,7.537714197,0.73871093,0.52885581,528.8558096,274.201149,3.07016433,277.2713133,4610.564617
S04,NMIN_DRYALL_t0_X_D2,100,4.605170186,C5,Mature,DRYALL,DRY15,t0,X,initial,S04_D2,D2,S04_DRY15_D2,D5-15_cm,10,0.3288,1.234432,1.90769988,0.021735,0.0237,0.036690209,1.258173,1.944390089,0.019161301,29,28,1.358199878,1.54540723,0.500289423,-22.1432692,33.71116894,0.038939412,4.194364608,2.249029165,14.98920932,5.00289423,7.731508914,0.38939412,0.601772488,601.7724884,246.7435735,4.737257857,251.4808313,3769.498821
S04,NMIN_DRYALL_t0_X_DSUM,100,4.605170186,C5,Mature,DRYALL,DRY15,t0,X,initial,S04_DSUM,DSUM,S04_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.26922311,NA,1.130628298,1130.628298,NA,NA,NA,NA
S04,NMIN_WETALL_t0_X_D1,100,4.605170186,C5,Mature,WETALL,WET15,t0,X,initial,S04_D1,D1,S04_WET15_D1,D0-5_cm,5,0.236,0.8920535,0.638636426,0,0,0,0.8920535,0.638636426,0,25,24,1.675126904,1.431834262,1.052875238,-23.40507442,79.86936073,0.073871093,3.780394675,4.803204028,16.62835063,10.52875238,7.537714197,0.73871093,0.52885581,528.8558096,84.72547058,0,84.72547058,1408.844832
S04,NMIN_WETALL_t0_X_D2,100,4.605170186,C5,Mature,WETALL,WET15,t0,X,initial,S04_D2,D2,S04_WET15_D2,D5-15_cm,10,0.004,0.0153,0.023606251,0,0,0,0.0153,0.023606251,NA,24.5,24,3.079781966,1.54540723,0.500289423,-22.1432692,33.71116894,0.038939412,4.194364608,2.249029165,14.98920932,5.00289423,7.731508914,0.38939412,0.601772488,601.7724884,3.058229756,0,3.058229756,45.84044596
S04,NMIN_WETALL_t0_X_DSUM,100,4.605170186,C5,Mature,WETALL,WET15,t0,X,initial,S04_DSUM,DSUM,S04_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.26922311,NA,1.130628298,1130.628298,NA,NA,NA,NA
S04,NMIN_DRYALL_t2mt0_FC_D1,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FC,wet,S04_D1,D1,S04_DRY15_D1,D0-5_cm,5,2.52795,9.4646495,6.775904656,-0.0295965,-0.032325,-0.023142724,9.43232325,6.752761932,-0.011248407,29,28,0.60356304,1.431834262,1.052875238,-23.40507442,79.86936073,0.073871093,3.780394675,4.803204028,16.62835063,10.52875238,7.537714197,0.73871093,0.52885581,528.8558096,898.9336209,-3.07016433,895.8634565,14896.73167
S04,NMIN_DRYALL_t2mt0_FC_D2,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FC,wet,S04_D2,D2,S04_DRY15_D2,D5-15_cm,10,0.3282,1.223261,1.890436634,-0.021735,-0.0237,-0.036690209,1.19952,1.853746425,-0.019161301,29,28,1.358199878,1.54540723,0.500289423,-22.1432692,33.71116894,0.038939412,4.194364608,2.249029165,14.98920932,5.00289423,7.731508914,0.38939412,0.601772488,601.7724884,244.510666,-4.737257857,239.7734081,3594.013804
S04,NMIN_DRYALL_t2mt0_FC_DSUM,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FC,wet,S04_DSUM,DSUM,S04_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.26922311,NA,1.130628298,1130.628298,NA,NA,NA,NA
S04,NMIN_DRYALL_t2mt0_FM_D1,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FM,dry,S04_D1,D1,S04_DRY15_D1,D0-5_cm,5,0.1792,0.646340375,0.462726243,0.0115385,0.0122875,0.008787704,0.658615,0.471513948,0.001512023,29,28,0.60356304,1.431834262,1.052875238,-23.40507442,79.86936073,0.073871093,3.780394675,4.803204028,16.62835063,10.52875238,7.537714197,0.73871093,0.52885581,528.8558096,61.38812574,1.167042358,62.5551681,1040.189269
S04,NMIN_DRYALL_t2mt0_FM_D2,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FM,dry,S04_D2,D2,S04_DRY15_D2,D5-15_cm,10,0.2282,0.838519,1.295853596,0.034165,0.0368,0.056831335,0.8752935,1.35268493,0.010089164,29,28,1.358199878,1.54540723,0.500289423,-22.1432692,33.71116894,0.038939412,4.194364608,2.249029165,14.98920932,5.00289423,7.731508914,0.38939412,0.601772488,601.7724884,167.6067815,7.355742158,174.9625236,2622.54989
S04,NMIN_DRYALL_t2mt0_FM_DSUM,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FM,dry,S04_DSUM,DSUM,S04_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.26922311,NA,1.130628298,1130.628298,NA,NA,NA,NA
S04,NMIN_WETALL_t2mt0_FC_D1,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FC,wet,S04_D1,D1,S04_WET15_D1,D0-5_cm,5,0.6091,2.283141,1.63453973,0.012125,0.0132625,0.009488543,2.29639475,1.644028272,0.003911239,25,24,1.675126904,1.431834262,1.052875238,-23.40507442,79.86936073,0.073871093,3.780394675,4.803204028,16.62835063,10.52875238,7.537714197,0.73871093,0.52885581,528.8558096,216.8481998,1.259645922,218.1078457,3626.773734
S04,NMIN_WETALL_t2mt0_FC_D2,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FC,wet,S04_D2,D2,S04_WET15_D2,D5-15_cm,10,0.21935,0.82386675,1.273247886,0.00535,0.00585,0.009037571,0.82971475,1.282285457,NA,24.5,24,3.079781966,1.54540723,0.500289423,-22.1432692,33.71116894,0.038939412,4.194364608,2.249029165,14.98920932,5.00289423,7.731508914,0.38939412,0.601772488,601.7724884,164.6780268,1.169323142,165.8473499,2485.920643
S04,NMIN_WETALL_t2mt0_FC_DSUM,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FC,wet,S04_DSUM,DSUM,S04_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.26922311,NA,1.130628298,1130.628298,NA,NA,NA,NA
S04,NMIN_WETALL_t2mt0_FM_D1,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FM,dry,S04_D1,D1,S04_WET15_D1,D0-5_cm,5,0.4496,1.6838705,1.205511689,0.04545,0.049625,0.03556736,1.73355125,1.241079049,0.019412689,25,24,1.675126904,1.431834262,1.052875238,-23.40507442,79.86936073,0.073871093,3.780394675,4.803204028,16.62835063,10.52875238,7.537714197,0.73871093,0.52885581,528.8558096,159.9306774,4.713283987,164.6439614,2737.757519
S04,NMIN_WETALL_t2mt0_FM_D2,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FM,dry,S04_D2,D2,S04_WET15_D2,D5-15_cm,10,0.4831,1.814823,2.804679624,0.00885,0.00965,0.01495,1.824497,2.819629624,NA,24.5,24,3.079781966,1.54540723,0.500289423,-22.1432692,33.71116894,0.038939412,4.194364608,2.249029165,14.98920932,5.00289423,7.731508914,0.38939412,0.601772488,601.7724884,362.7546209,1.928883474,364.6835044,5466.317383
S04,NMIN_WETALL_t2mt0_FM_DSUM,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FM,dry,S04_DSUM,DSUM,S04_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.26922311,NA,1.130628298,1130.628298,NA,NA,NA,NA
S05,NMIN_DRYALL_t0_X_D1,100,4.605170186,C5,Mature,DRYALL,DRY15,t0,X,initial,S05_D1,D1,S05_DRY15_D1,D0-5_cm,5,0.63905,2.397161,1.784781024,0.06165,0.0673,0.050092872,2.46444125,1.834873896,0.02808421,32,32.5,0.361300682,1.489079112,1.02705401,-23.6215259,72.70686515,0.068187451,2.872652411,4.13751714,17.57258343,10.2705401,7.646823366,0.68187451,0.507682545,507.6825449,233.4016494,6.552722578,239.954372,4216.618222
S05,NMIN_DRYALL_t0_X_D2,100,4.605170186,C5,Mature,DRYALL,DRY15,t0,X,initial,S05_D2,D2,S05_DRY15_D2,D5-15_cm,10,0.3568,1.339518,2.126724269,0.04305,0.04705,0.074651568,1.386537,2.201375838,0.035145825,30,32.5,1.091791347,1.587678783,0.568699734,-22.98305452,41.26864403,0.037131747,2.837263645,2.309594679,17.86834912,5.68699734,9.029125016,0.37131747,0.589532869,589.5328689,235.5404654,8.273258661,243.813724,4356.548741
S05,NMIN_DRYALL_t0_X_DSUM,100,4.605170186,C5,Mature,DRYALL,DRY15,t0,X,initial,S05_DSUM,DSUM,S05_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67594838,NA,1.097215414,1097.215414,NA,NA,NA,NA
S05,NMIN_WETALL_t0_X_D1,100,4.605170186,C5,Mature,WETALL,WET15,t0,X,initial,S05_D1,D1,S05_WET15_D1,D0-5_cm,5,0.368,1.3938685,1.037790111,0.1058,0.11657,0.086790778,1.510438,1.124580889,0.0836282,27,29,1.322880941,1.489079112,1.02705401,-23.6215259,72.70686515,0.068187451,2.872652411,4.13751714,17.57258343,10.2705401,7.646823366,0.68187451,0.507682545,507.6825449,135.7152094,11.34993865,147.065148,2584.314583
S05,NMIN_WETALL_t0_X_D2,100,4.605170186,C5,Mature,WETALL,WET15,t0,X,initial,S05_D2,D2,S05_WET15_D2,D5-15_cm,10,0.226,0.855698,1.358573885,0.02075,0.02285,0.036305507,0.878565,1.394879391,0.02679015,26,29,2.81124498,1.587678783,0.568699734,-22.98305452,41.26864403,0.037131747,2.837263645,2.309594679,17.86834912,5.68699734,9.029125016,0.37131747,0.589532869,589.5328689,150.4656937,4.017937522,154.4836313,2760.367457
S05,NMIN_WETALL_t0_X_DSUM,100,4.605170186,C5,Mature,WETALL,WET15,t0,X,initial,S05_DSUM,DSUM,S05_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67594838,NA,1.097215414,1097.215414,NA,NA,NA,NA
S05,NMIN_DRYALL_t2mt0_FC_D1,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FC,wet,S05_D1,D1,S05_DRY15_D1,D0-5_cm,5,2.34345,8.756396,6.519483393,-0.059275,-0.0647125,-0.048167811,8.69170125,6.471315583,-0.027876828,32,32.5,0.361300682,1.489079112,1.02705401,-23.6215259,72.70686515,0.068187451,2.872652411,4.13751714,17.57258343,10.2705401,7.646823366,0.68187451,0.507682545,507.6825449,852.574053,-6.300788407,846.2732646,14871.20755
S05,NMIN_DRYALL_t2mt0_FC_D2,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FC,wet,S05_D2,D2,S05_DRY15_D2,D5-15_cm,10,0.3632,1.34802,2.140222776,-0.04035,-0.044115,-0.069988357,1.303938,2.070234418,-0.033973409,30,32.5,1.091791347,1.587678783,0.568699734,-22.98305452,41.26864403,0.037131747,2.837263645,2.309594679,17.86834912,5.68699734,9.029125016,0.37131747,0.589532869,589.5328689,237.0354546,-7.757169093,229.2782855,4096.824452
S05,NMIN_DRYALL_t2mt0_FC_DSUM,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FC,wet,S05_DSUM,DSUM,S05_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67594838,NA,1.097215414,1097.215414,NA,NA,NA,NA
S05,NMIN_DRYALL_t2mt0_FM_D1,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FM,dry,S05_D1,D1,S05_DRY15_D1,D0-5_cm,5,0.11595,0.41197975,0.30673548,0.021175,0.022375,0.016677167,0.43437925,0.323412647,0.004608602,32,32.5,0.361300682,1.489079112,1.02705401,-23.6215259,72.70686515,0.068187451,2.872652411,4.13751714,17.57258343,10.2705401,7.646823366,0.68187451,0.507682545,507.6825449,40.11276388,2.178561184,42.29132507,743.1678381
S05,NMIN_DRYALL_t2mt0_FM_D2,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FM,dry,S05_D2,D2,S05_DRY15_D2,D5-15_cm,10,0.2207,0.8147035,1.293487111,0.02735,0.02935,0.046649363,0.844086,1.340136473,0.00033156,30,32.5,1.091791347,1.587678783,0.568699734,-22.98305452,41.26864403,0.037131747,2.837263645,2.309594679,17.86834912,5.68699734,9.029125016,0.37131747,0.589532869,589.5328689,143.2572325,5.160895679,148.4181282,2651.98693
S05,NMIN_DRYALL_t2mt0_FM_DSUM,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FM,dry,S05_DSUM,DSUM,S05_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67594838,NA,1.097215414,1097.215414,NA,NA,NA,NA
S05,NMIN_WETALL_t2mt0_FC_D1,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FC,wet,S05_D1,D1,S05_WET15_D1,D0-5_cm,5,0.4466,1.666732,1.240948007,-0.03045,-0.0342445,-0.025467407,1.63252675,1.2154806,-0.058395686,27,29,1.322880941,1.489079112,1.02705401,-23.6215259,72.70686515,0.068187451,2.872652411,4.13751714,17.57258343,10.2705401,7.646823366,0.68187451,0.507682545,507.6825449,162.2827995,-3.334245294,158.9485542,2793.13673
S05,NMIN_WETALL_t2mt0_FC_D2,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FC,wet,S05_D2,D2,S05_WET15_D2,D5-15_cm,10,0.1551,0.576164,0.91476314,0.02785,0.0303,0.048038435,0.606421,0.962801576,0.009467197,26,29,2.81124498,1.587678783,0.568699734,-22.98305452,41.26864403,0.037131747,2.837263645,2.309594679,17.86834912,5.68699734,9.029125016,0.37131747,0.589532869,589.5328689,101.3125144,5.32794341,106.6404578,1905.488931
S05,NMIN_WETALL_t2mt0_FC_DSUM,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FC,wet,S05_DSUM,DSUM,S05_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67594838,NA,1.097215414,1097.215414,NA,NA,NA,NA
S05,NMIN_WETALL_t2mt0_FM_D1,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FM,dry,S05_D1,D1,S05_WET15_D1,D0-5_cm,5,0.41685,1.55495575,1.157726231,-0.025575,-0.028945,-0.021499903,1.526079125,1.136226328,-0.052698143,27,29,1.322880941,1.489079112,1.02705401,-23.6215259,72.70686515,0.068187451,2.872652411,4.13751714,17.57258343,10.2705401,7.646823366,0.68187451,0.507682545,507.6825449,151.3996085,-2.818254904,148.5813536,2610.958232
S05,NMIN_WETALL_t2mt0_FM_D2,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FM,dry,S05_D2,D2,S05_WET15_D2,D5-15_cm,10,0.3926,1.468495,2.331497707,-0.002,-0.00235,-0.003765405,1.466123,2.327732301,-0.018041333,26,29,2.81124498,1.587678783,0.568699734,-22.98305452,41.26864403,0.037131747,2.837263645,2.309594679,17.86834912,5.68699734,9.029125016,0.37131747,0.589532869,589.5328689,258.2197445,-0.413223334,257.8065211,4606.576925
S05,NMIN_WETALL_t2mt0_FM_DSUM,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FM,dry,S05_DSUM,DSUM,S05_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67594838,NA,1.097215414,1097.215414,NA,NA,NA,NA
S06,NMIN_DRYALL_t0_X_D1,100,4.605170186,C5,Mature,DRYALL,DRY15,t0,X,initial,S06_D1,D1,S06_DRY15_D1,D0-5_cm,5,0.8975,3.3693275,2.739053975,0.02567,0.02805,0.022791765,3.3973635,2.76184574,0.008319456,31.5,32,0.361300682,1.625875969,0.682021115,-21.25010478,47.24132922,0.047131111,3.507728013,2.798241397,16.88250673,6.82021115,5.544408706,0.47131111,0.383146704,383.1467038,494.0209952,4.112775893,498.1337711,8409.746743
S06,NMIN_DRYALL_t0_X_D2,100,4.605170186,C5,Mature,DRYALL,DRY15,t0,X,initial,S06_D2,D2,S06_DRY15_D2,D5-15_cm,10,0.35125,1.318706,2.258360406,0.04235,0.046275,0.079220764,1.3649645,2.33758117,0.034992739,28,32,0.331051421,1.712558117,0.440448428,-20.90387906,31.93196953,0.029807847,4.026071494,1.853377639,17.25732189,4.40448428,7.542935305,0.29807847,0.510476703,510.4767033,299.4007734,10.50633787,309.9071113,5348.166774
S06,NMIN_DRYALL_t0_X_DSUM,100,4.605170186,C5,Mature,DRYALL,DRY15,t0,X,initial,S06_DSUM,DSUM,S06_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08734401,NA,0.893623407,893.6234071,NA,NA,NA,NA
S06,NMIN_WETALL_t0_X_D1,100,4.605170186,C5,Mature,WETALL,WET15,t0,X,initial,S06_D1,D1,S06_WET15_D1,D0-5_cm,5,0.31725,1.2001115,0.975616378,0.0949,0.104176,0.08467093,1.304266,1.060287308,0.08195286,30,32,0.947630923,1.625875969,0.682021115,-21.25010478,47.24132922,0.047131111,3.507728013,2.798241397,16.88250673,6.82021115,5.544408706,0.47131111,0.383146704,383.1467038,175.9639802,15.27460041,191.2385806,3228.586625
S06,NMIN_WETALL_t0_X_D2,100,4.605170186,C5,Mature,WETALL,WET15,t0,X,initial,S06_D2,D2,S06_WET15_D2,D5-15_cm,10,0.097,0.364447,0.624136079,0.0023,0.002515,0.004305545,0.366961,0.628441624,0.005147274,27,32,1.023632763,1.712558117,0.440448428,-20.90387906,31.93196953,0.029807847,4.026071494,1.853377639,17.25732189,4.40448428,7.542935305,0.29807847,0.510476703,510.4767033,82.74453417,0.571008963,83.31554313,1437.803146
S06,NMIN_WETALL_t0_X_DSUM,100,4.605170186,C5,Mature,WETALL,WET15,t0,X,initial,S06_DSUM,DSUM,S06_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08734401,NA,0.893623407,893.6234071,NA,NA,NA,NA
S06,NMIN_DRYALL_t2mt0_FC_D1,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FC,wet,S06_D1,D1,S06_DRY15_D1,D0-5_cm,5,1.2525,4.6595555,3.78792966,-0.02567,-0.02805,-0.022791765,4.6315195,3.765137895,-0.008319456,31.5,32,0.361300682,1.625875969,0.682021115,-21.25010478,47.24132922,0.047131111,3.507728013,2.798241397,16.88250673,6.82021115,5.544408706,0.47131111,0.383146704,383.1467038,683.1981294,-4.112775893,679.0853535,11464.66305
S06,NMIN_DRYALL_t2mt0_FC_D2,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FC,wet,S06_D2,D2,S06_DRY15_D2,D5-15_cm,10,0.70375,2.5911915,4.437565982,-0.04235,-0.046275,-0.079220764,2.544933,4.358345218,-0.034992739,28,32,0.331051421,1.712558117,0.440448428,-20.90387906,31.93196953,0.029807847,4.026071494,1.853377639,17.25732189,4.40448428,7.542935305,0.29807847,0.510476703,510.4767033,588.3075827,-10.50633787,577.8012449,9971.302068
S06,NMIN_DRYALL_t2mt0_FC_DSUM,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FC,wet,S06_DSUM,DSUM,S06_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08734401,NA,0.893623407,893.6234071,NA,NA,NA,NA
S06,NMIN_DRYALL_t2mt0_FM_D1,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FM,dry,S06_D1,D1,S06_DRY15_D1,D0-5_cm,5,0.2275,0.844617,0.686621627,0.01523,0.01655,0.013440554,0.8611505,0.70006218,0.002262633,31.5,32,0.361300682,1.625875969,0.682021115,-21.25010478,47.24132922,0.047131111,3.507728013,2.798241397,16.88250673,6.82021115,5.544408706,0.47131111,0.383146704,383.1467038,123.8403008,2.426611088,126.2669118,2131.701989
S06,NMIN_DRYALL_t2mt0_FM_D2,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FM,dry,S06_D2,D2,S06_DRY15_D2,D5-15_cm,10,0.20375,0.74640525,1.278262685,0.026,0.0277,0.047487125,0.7741345,1.325749809,0.000963986,28,32,0.331051421,1.712558117,0.440448428,-20.90387906,31.93196953,0.029807847,4.026071494,1.853377639,17.25732189,4.40448428,7.542935305,0.29807847,0.510476703,510.4767033,169.464846,6.289045037,175.753891,3033.041469
S06,NMIN_DRYALL_t2mt0_FM_DSUM,100,4.605170186,C5,Mature,DRYALL,DRY15,t2mt0,FM,dry,S06_DSUM,DSUM,S06_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08734401,NA,0.893623407,893.6234071,NA,NA,NA,NA
S06,NMIN_WETALL_t2mt0_FC_D1,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FC,wet,S06_D1,D1,S06_WET15_D1,D0-5_cm,5,0.21585,0.8028425,0.652660795,-0.0922,-0.101226,-0.082271676,0.701639,0.570389118,-0.080531364,30,32,0.947630923,1.625875969,0.682021115,-21.25010478,47.24132922,0.047131111,3.507728013,2.798241397,16.88250673,6.82021115,5.544408706,0.47131111,0.383146704,383.1467038,117.7151971,-14.84206248,102.8731347,1736.756388
S06,NMIN_WETALL_t2mt0_FC_D2,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FC,wet,S06_D2,D2,S06_WET15_D2,D5-15_cm,10,0.357225,1.342159,2.298525885,0.0209125,0.02285875,0.039147701,1.365018125,2.337673586,0.009665533,27,32,1.023632763,1.712558117,0.440448428,-20.90387906,31.93196953,0.029807847,4.026071494,1.853377639,17.25732189,4.40448428,7.542935305,0.29807847,0.510476703,510.4767033,304.7255739,5.189881164,309.9154551,5348.310765
S06,NMIN_WETALL_t2mt0_FC_DSUM,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FC,wet,S06_DSUM,DSUM,S06_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08734401,NA,0.893623407,893.6234071,NA,NA,NA,NA
S06,NMIN_WETALL_t2mt0_FM_D1,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FM,dry,S06_D1,D1,S06_WET15_D1,D0-5_cm,5,0.20785,0.772785,0.628225947,-0.0535,-0.058926,-0.047882374,0.713884,0.580343573,-0.058560058,30,32,0.947630923,1.625875969,0.682021115,-21.25010478,47.24132922,0.047131111,3.507728013,2.798241397,16.88250673,6.82021115,5.544408706,0.47131111,0.383146704,383.1467038,113.3080755,-8.639908458,104.6681671,1767.061035
S06,NMIN_WETALL_t2mt0_FM_D2,100,4.605170186,C5,Mature,WETALL,WET15,t2mt0,FM,dry,S06_D2,D2,S06_WET15_D2,D5-15_cm,10,0.3476,1.30599625,2.236594856,0.00445,0.00487625,0.008330294,1.3108605,2.24492515,-0.000661388,27,32,1.023632763,1.712558117,0.440448428,-20.90387906,31.93196953,0.029807847,4.026071494,1.853377639,17.25732189,4.40448428,7.542935305,0.29807847,0.510476703,510.4767033,296.5151348,1.10711032,297.6222451,5136.162884
